#From Hopkins et al. (2007; ApJ..654..731)
#z log10(L_bol/L_solar) log10(dphi(L_bol)/dlog(L_bol)/Mpc^3) 1sigma_uncertainty survey_type_label reference_label
#Survey type labels: 0=optical, 1=soft x-ray, 2=hard x-ray, 3=IR, 4=emission lines
#Reference labels:  1 = Ueda et al. 2003, 2 = La Franca et al. 2005, 
#                   3 = Silverman et al. 2005a,c, 4 = Barger et al. 2003a,b,2005, 
#                   5 = (skipped), 6 = Nandra et al. 2005, 7 = Sazonov & Revnivtsev 2004,  
#                   8 = Hao et al. 2005, 9 = Hasinger et al. 2005,  
#                  10 = Silverman et al. 2005b, 11 = Richards et al. 2005, 
#                  12 = Richards et al. 2006b, 13 = Wolf et al. 2003, 
#                  14 = Hunt et al. 2004, 15 = Cristiani et al. 2004, 
#                  16 = Kennefick et al. 1995, 17 = Schmidt et al. 1995, 
#                  18 = Fan et al. 2001a,b,2003,2004, 19 = Matute et al. 2006, 
#                  20 = Brown et al. 2006, 21 = Miyaji et al. 2000,2001, 
#                  22 = (skipped), 23 = Siana et al. 2006
1.0000   11.7384   -4.2940    0.0741     0    11
1.0000   11.6444   -4.0678    0.1980     0    11
1.0000   10.1264   -3.4185    0.1400     1     9
1.0000   10.7431   -3.6759    0.1300     1     9
1.0000   11.3785   -4.1002    0.1200     1     9
1.0000   11.8657   -4.2982    0.1350     1     9
1.0000   12.1947   -4.4272    0.1000     1     9
1.0000   12.5267   -4.8994    0.0900     1     9
1.0000   12.8611   -5.4503    0.0850     1     9
1.0000   13.1977   -6.1191    0.0950     1     9
1.0000   13.5360   -6.9138    0.1250     1     9
1.0000   14.2166   -8.2188    0.1200     1     9
1.0000   10.7653   -3.6247    0.2050     1    21
1.0000   11.4013   -4.1966    0.1100     1    21
1.0000   12.0532   -4.5597    0.0700     1    21
1.0000   12.8514   -5.6783    0.0600     1    21
1.0000   13.7977   -7.6340    0.1950     1    21
1.0000   14.6170   -8.8642    0.2550     1    21
1.0000   15.3031   -9.8838    0.2650     1    21
1.0000   11.5044   -4.2764    0.1800     1    10
1.0000   12.8243   -5.1702    0.2540     1    10
1.0000   11.0862   -3.9383    0.2000     2     1
1.0000   11.6656   -4.1979    0.2000     2     1
1.0000   12.1244   -4.5230    0.2000     2     1
1.0000   12.8568   -5.2943    0.2140     2     1
1.0000   13.5994   -6.7441    0.2500     2     1
1.0000   14.3077   -8.3952    0.3000     2     1
1.0000   10.1528   -3.2527    0.3000     2     1
1.0000   11.4065   -4.2456    0.2000     2     1
1.0000   12.7227   -5.2486    0.2000     2     1
1.0000   14.0756   -7.4998    0.3000     2     1
1.0000    9.9677   -3.5078    0.2000     2     4
1.0000   10.5792   -4.0547    0.2500     2     4
1.0000   11.2099   -4.1799    0.2500     2     4
1.0000   11.8574   -4.4425    0.2500     2     4
1.0000   12.5182   -4.7974    0.3500     2     4
1.0000   13.1891   -6.0939    0.3500     2     4
1.0000   13.8670   -6.9777    0.4000     2     4
1.0000   11.3723   -4.0654    0.3000     3    19
1.0000   11.7464   -4.6240    0.3000     3    19
1.0000   12.1252   -4.6942    0.2000     3    19
1.0000   12.5080   -4.7126    0.2500     3    19
1.0000   12.8938   -5.5787    0.2000     3    19
1.0000   13.2822   -6.1927    0.2000     3    19
1.0000   13.6723   -7.0297    0.2500     3    19
1.0000   14.0639   -8.0818    0.5500     3    19
1.5000   14.0026   -7.4570    0.1313     0    12
1.5000   13.8851   -7.2747    0.1076     0    12
1.5000   13.7677   -6.9622    0.0762     0    12
1.5000   13.6504   -6.5598    0.0487     0    12
1.5000   13.5332   -6.2775    0.0357     0    12
1.5000   13.4161   -6.0056    0.0265     0    12
1.5000   13.2992   -5.7645    0.0203     0    12
1.5000   13.1825   -5.5251    0.0157     0    12
1.5000   13.0659   -5.3776    0.0151     0    12
1.5000   12.9495   -5.2527    0.0233     0    12
1.5000   13.3713   -5.8859    0.1608     0    11
1.5000   13.2739   -5.7650    0.1250     0    11
1.5000   13.1766   -5.3997    0.0876     0    11
1.5000   13.0795   -5.4245    0.0920     0    11
1.5000   12.9825   -5.2211    0.0779     0    11
1.5000   12.8856   -4.9618    0.0618     0    11
1.5000   12.7889   -4.8866    0.0606     0    11
1.5000   12.6924   -4.8190    0.0587     0    11
1.5000   12.5960   -4.6871    0.0542     0    11
1.5000   12.4998   -4.5661    0.0474     0    11
1.5000   12.4038   -4.5521    0.0443     0    11
1.5000   12.3080   -4.5070    0.0425     0    11
1.5000   12.2124   -4.3477    0.0393     0    11
1.5000   12.1171   -4.3614    0.0430     0    11
1.5000   12.0220   -4.4052    0.0571     0    11
1.5000   11.9272   -4.4921    0.1315     0    11
1.5000   11.3697   -4.4019    0.1000     0    13
1.5000   11.7437   -4.2535    0.1000     0    13
1.5000   12.1225   -4.4019    0.1500     0    13
1.5000   12.5052   -4.7512    0.1700     0    13
1.5000   12.8911   -4.8362    0.5000     0    13
1.5000   13.2794   -5.5582    1.0000     0    13
1.5000   10.1264   -3.1856    0.1400     1     9
1.5000   10.7431   -3.4440    0.1300     1     9
1.5000   11.3785   -3.8685    0.1200     1     9
1.5000   11.8657   -4.0714    0.1350     1     9
1.5000   12.1947   -4.2052    0.1000     1     9
1.5000   12.5267   -4.6751    0.0900     1     9
1.5000   12.8611   -5.2096    0.0850     1     9
1.5000   13.1977   -5.8661    0.0950     1     9
1.5000   13.5360   -6.6593    0.1250     1     9
1.5000   14.2166   -7.9650    0.1200     1     9
1.5000   15.4161   -9.8850    0.1800     1     9
1.5000   10.7653   -3.2549    0.2050     1    21
1.5000   11.4013   -3.8271    0.1100     1    21
1.5000   12.0532   -4.1978    0.0700     1    21
1.5000   12.8514   -5.3003    0.0600     1    21
1.5000   13.7977   -7.2420    0.1950     1    21
1.5000   14.6170   -8.4726    0.2550     1    21
1.5000   15.3031   -9.4923    0.2650     1    21
1.5000   11.0862   -3.7742    0.2000     2     1
1.5000   11.6656   -4.0371    0.2000     2     1
1.5000   12.1244   -4.3651    0.2000     2     1
1.5000   12.8568   -5.0738    0.2140     2     1
1.5000   13.5994   -6.5419    0.2500     2     1
1.5000   14.3077   -8.2161    0.3000     2     1
1.5000   11.4065   -4.2247    0.2000     2     1
1.5000   12.7227   -5.0365    0.2000     2     1
1.5000   14.0756   -7.3096    0.3000     2     1
1.5000   15.4460   -9.4933    0.5000     2     1
1.5000   11.1826   -4.6514    0.3260     2     3
1.5000   11.8294   -4.3900    0.2380     2     3
1.5000   12.4898   -4.5404    0.2010     2     3
1.5000   13.1603   -5.2284    0.2090     2     3
1.5000   13.8380   -6.1545    0.3210     2     3
1.5000    9.9677   -4.1365    0.8000     2     4
1.5000   10.5792   -4.2037    0.7000     2     4
1.5000   11.2099   -4.4794    0.8000     2     4
1.5000   11.8574   -4.5970    0.2500     2     4
1.5000   12.5182   -4.7123    0.2000     2     4
1.5000   13.1891   -5.1660    0.3500     2     4
1.5000   13.8670   -6.0430    0.4500     2     4
1.5000   12.5945   -4.8028    0.2100     3    20
1.5000   12.7488   -5.0628    0.1800     3    20
1.5000   12.9035   -4.9759    0.1000     3    20
1.5000   13.0586   -5.3886    0.1500     3    20
1.5000   13.2140   -5.6999    0.1500     3    20
1.5000   13.3697   -6.0884    0.1800     3    20
1.5000   13.5258   -6.1403    0.1800     3    20
1.5000   13.6820   -6.5723    0.3500     3    20
1.5000   13.8385   -6.8782    0.4000     3    20
1.5000   14.1521   -7.2143    0.4500     3    20
1.5000   11.3723   -3.6974    0.3000     3    19
1.5000   11.7464   -4.2580    0.3000     3    19
1.5000   12.1252   -4.3315    0.2000     3    19
1.5000   12.5080   -4.3465    0.2500     3    19
1.5000   12.8938   -5.1954    0.2000     3    19
1.5000   13.2822   -5.8063    0.2000     3    19
1.5000   13.6723   -6.6482    0.2500     3    19
1.5000   14.0639   -7.7022    0.5500     3    19
2.0000   14.1203   -7.5686    0.1529     0    12
2.0000   14.0026   -7.0866    0.0896     0    12
2.0000   13.8851   -6.8846    0.0718     0    12
2.0000   13.7677   -6.4925    0.0461     0    12
2.0000   13.6504   -6.2607    0.0359     0    12
2.0000   13.5332   -5.9693    0.0259     0    12
2.0000   13.4161   -5.7588    0.0208     0    12
2.0000   13.2992   -5.5298    0.0171     0    12
2.0000   13.1825   -5.3129    0.0303     0    12
2.0000   13.0659   -5.0983    0.2304     0    12
2.0000   13.7618   -6.5562    0.3010     0    11
2.0000   13.6640   -6.1514    0.1395     0    11
2.0000   13.5663   -5.9167    0.1102     0    11
2.0000   13.4688   -5.7053    0.0897     0    11
2.0000   13.3713   -5.5183    0.0765     0    11
2.0000   13.2739   -5.3851    0.0699     0    11
2.0000   13.1766   -5.3167    0.0689     0    11
2.0000   13.0795   -5.1678    0.0618     0    11
2.0000   12.9825   -5.0355    0.0560     0    11
