HST	F775W	23.25	15838.219	847.8	3	17	
HST	F775W	23.75	24369.98	1051.642	3	17	
HST	F775W	24.25	35624.648	1271.498	3	17	
HST	F775W	24.75	52597.406	1544.979	3	17	
HST	F775W	25.25	68481.008	1762.891	3	17	
HST	F775W	25.75	85726.062	1972.409	3	17	
HST	F775W	20.25	1285.76025	642.880127	4	21	
HST	F775W	20.75	3535.84058	1066.09607	4	21	
HST	F775W	21.25	3857.28076	1113.50098	4	21	
HST	F775W	21.75	6107.36133	1401.12476	4	21	
HST	F775W	22.25	2571.52051	909.169739	4	21	
HST	F775W	22.75	7714.56152	1574.72827	4	21	
HST	F775W	23.25	9964.6416	1789.70251	4	21	
HST	F775W	23.75	22179.3633	2670.08154	4	21	
HST	F775W	24.25	22179.3633	2670.08154	4	21	
HST	F775W	24.75	36644.168	3432.04053	4	21	
HST	F775W	25.25	52394.7305	4103.87207	4	21	
HST	F775W	25.75	77145.6172	4979.72803	4	21	
HST	F775W	26.25	87753.1328	5311.06104	4	21	
HST	F775W	26.75	114111.219	6056.39502	4	21	
HST	F775W	27.25	155576.984	7071.68115	4	21	
HST	F775W	27.75	192864.031	7873.6416	4	21	
HST	F775W	28.25	245580.203	8884.78027	4	21	
HST	F775W	28.75	304403.75	9891.79199	4	21	
HST	F775W	29.25	371906.156	10933.6875	4	21	
HST	F775W	29.75	426550.969	11709.4229	4	21	
HST	F775W	20.25	1782.18	1260.19	5	21	
HST	F775W	20.75	2673.27	1543.41	5	21	
HST	F775W	21.25	5346.54	2182.71	5	21	
HST	F775W	21.75	7128.71	2520.38	5	21	
HST	F775W	22.25	4455.45	1992.54	5	21	
HST	F775W	22.75	16039.6	3780.57	5	21	
HST	F775W	23.25	9801.98	2955.41	5	21	
HST	F775W	23.75	29405.9	5118.92	5	21	
HST	F775W	24.25	32970.3	5420.28	5	21	
HST	F775W	24.75	44554.5	6300.95	5	21	
HST	F775W	25.25	64158.4	7561.14	5	21	
HST	F775W	25.75	75742.6	8215.44	5	21	
HST	F775W	26.25	98910.9	9388.21	5	21	
HST	F775W	26.75	129208.0	10730.1	5	21	
HST	F775W	27.25	180000.0	12664.8	5	21	
HST	F775W	27.75	244158.0	14750.2	5	21	
HST	F775W	28.25	279802.0	15790.1	5	21	
HST	F775W	28.75	392970.0	18712.9	5	21	
HST	F775W	29.25	502574.0	21162.2	5	21	
HST	F775W	29.75	506139.0	21237.1	5	21	
HST	F775W	20.5	2210.52686	835.500549	6	21	
HST	F775W	21.0	4105.26416	1138.59534	6	21	
HST	F775W	21.5	4421.05371	1181.57629	6	21	
HST	F775W	22.0	4736.84326	1223.04761	6	21	
HST	F775W	22.5	5684.21191	1339.78149	6	21	
HST	F775W	23.0	7578.94873	1547.04651	6	21	
HST	F775W	23.5	16105.2666	2255.18848	6	21	
HST	F775W	24.0	23684.2148	2734.81787	6	21	
HST	F775W	24.5	26210.5312	2876.97949	6	21	
HST	F775W	25.0	45473.6953	3789.47437	6	21	
HST	F775W	25.5	62526.3281	4443.55273	6	21	
HST	F775W	26.0	93473.7031	5433.04883	6	21	
HST	F775W	26.5	106421.078	5797.125	6	21	
HST	F775W	27.0	154421.078	6983.1626	6	21	
HST	F775W	27.5	189473.719	7735.23242	6	21	
HST	F775W	28.0	270000.062	9233.80664	6	21	
HST	F775W	28.5	347368.5	10473.5547	6	21	
HST	F775W	29.0	465473.781	12124.0156	6	21	
HST	F775W	29.5	542526.438	13089.0859	6	21	
VISTA	Z	9.5	0.00560670113	0.00560670113	1	5	
VISTA	Z	10.0	0.0112134023	0.00792907272	1	5	
VISTA	Z	10.5	0.0168201029	0.00971109141	1	5	
VISTA	Z	11.0	0.0224268045	0.0112134023	1	5	
VISTA	Z	11.5	0.0112134023	0.00792907272	1	5	
VISTA	Z	12.0	0.0728871152	0.0202152487	1	5	
VISTA	Z	12.5	0.123347424	0.0262977593	1	5	
VISTA	Z	13.0	0.274728358	0.0392469093	1	5	
VISTA	Z	13.5	0.521423221	0.0540690683	1	5	
VISTA	Z	14.0	1.143767	0.080079712	1	5	
VISTA	Z	14.5	2.00719905	0.106083758	1	5	
VISTA	Z	15.0	3.82937694	0.146527022	1	5	
VISTA	Z	15.5	7.67557383	0.207447946	1	5	
VISTA	Z	16.0	15.6146622	0.295883	1	5	
