#GASSID RA DEC lg_M_star_disk lg_M_star_total lg_M_HI lg_M_mol lg_M_bar_disk lg_M_bar_total j_star_disk j_star_total j_bar_disk j_bar_total
114136 216.870575 29.95195 9.395245343910766 9.395245343910766 9.36 2.227762654886795E8 9.763426606786382 9.763426606786382 473.71705401966875 473.71705401966875 849.7260156941772 849.7260156941772
114012 216.92735 13.90689 9.38531261666276 9.399920984905993 9.15 4.063074759642843E8 9.675923903969787 9.683466800871797 302.3906616669953 292.98616785115166 513.4093722265229 504.08859594943135
28703 217.00978 12.02637 10.137189456950201 10.137189456950201 9.05 3.396641289196686E8 10.19226599274206 10.19226599274206 788.7746993774259 788.7746993774259 796.5615183405355 796.5615183405355
114129 217.03577 26.68274 9.246341366428204 9.246341366428204 8.99 1.0740635582935388E8 9.50379579331852 9.50379579331852 319.4068403542954 319.4068403542954 368.8723840064139 368.8723840064139
114142 217.04181 26.93579 9.208721611478719 9.208721611478719 9.61 3.163785828435421E8 9.871167130732728 9.871167130732728 414.52832911034164 414.52832911034164 1220.260913704475 1220.260913704475
114074 217.12852 27.26592 9.068879435534587 9.068879435534587 8.98 4.489224992149489E8 9.463897638276242 9.463897638276242 225.45856270107254 225.45856270107254 411.88033953667224 411.88033953667224
9619 217.13878 3.262 10.973327855644458 11.065354099312918 9.718 6.156816808708124E8 11.007369357894426 11.093098066874534 2772.136986636357 2292.9007343922895 2837.7170061810793 2374.0093409941646
114144 217.14903 25.70888 10.162690796076069 10.162690796076069 8.638 2.1232474832810159E9 10.236891498485253 10.236891498485253 544.4512224830563 544.4512224830563 543.0373271440079 543.0373271440079
114010 217.19443 27.25067 9.63079710226844 9.687634936842048 8.422 5.59596788747373E8 9.71516348422409 9.762491786012244 282.25684396291655 249.69792615409355 289.9537300361803 258.606949643368
114000 217.22009 27.8344 8.374210538820718 8.790839231411535 9.31 2.112736096676431E8 9.505737131604366 9.554538849748857 222.4597810391046 130.548894772375 660.447516453461 592.6425698391716
114024 217.23753 25.55342 9.525532760627073 9.709108814749651 9.4 4.5377247653242624E8 9.857246976629966 9.952449368804505 720.917381193459 536.6717879286988 910.839489453977 758.9158236217464
9615 217.50781 3.39781 9.804342271104753 10.219452530009162 9.391 4.275150858241565E7 9.98843506551115 10.299707895143305 390.60224474710566 179.61390360482895 724.9217876872858 378.024004055589
7509 217.58313 3.09141 10.329925595008522 10.464976754494376 9.07 6.80559476618885E8 10.373695759378064 10.497473956827719 751.5516097583102 563.157764130267 783.2008466894079 596.4626413319614
38198 217.89417 24.68156 10.629071237211846 10.629071237211846 9.681 9.594663936E8 10.698993346510328 10.698993346510328 1320.1909539744113 1320.1909539744113 1538.717277057773 1538.717277057773
7520 218.30978 2.65267 10.623206764729938 10.73775779258482 9.362 5.807969172887044E7 10.654762753537824 10.762199203604162 1452.8628465673441 1154.4140168780289 1494.6226246083072 1203.0544700999185
7561 218.39867 2.63871 10.452568666167544 10.581920758209712 9.806 8.902275649009956E8 10.578383165650143 10.678646757293789 1248.6697449299932 961.541650328457 1614.7706875543747 1304.1406868816628
9814 218.45142 3.95687 10.666885848723096 10.771342029201275 9.27 2.048818138436607E9 10.707586851161471 10.803656778592952 1544.52464417494 1245.4822019816802 1568.5757759869803 1276.5747252007775
28810 218.54567 10.21216 10.723371407650394 11.143728898548362 9.9 8.076584659086498E8 10.80902623305338 11.178285617451136 2394.127758118029 1188.7634617665174 2747.8145573078154 1425.633089796071
9776 218.6945 3.34158 10.549140715262796 10.769144543712287 9.334 1.9677822169493854E8 10.585696837950064 10.791537828862632 1317.5312924272278 890.9498801741321 1325.4550576211943 915.9642102723029
9572 218.89896 3.68924 10.6265819462886 10.6265819462886 9.414 1.435849648136445E9 10.674507725931045 10.674507725931045 688.410786598263 688.410786598263 752.6544986499617 752.6544986499617
46068 219.28975 25.25086 11.133905208637493 11.296227448432811 9.662 1.9742324742128894E8 11.153849448546728 11.310049614898436 2897.0051909722515 2167.3693269816863 2972.625644142526 2242.296479197691
31095 219.4567 6.74844 9.9023943793853 10.000479351989483 9.593 1.0190434237815875E9 10.155176893088322 10.212683102323053 692.0365515567131 588.4193986858198 1076.9942604231305 959.2145020221408
41699 220.55737 8.67668 10.603243997432482 10.821011214250769 8.605 5.302258600214607E9 10.66233395963416 10.857750221929047 398.1239433321985 254.69178744894344 395.6625524144798 254.20428249632826
41718 220.91235 8.5641 10.216297815741818 10.508703251501789 8.795 3.576584641618871E7 10.238868861118933 10.520361636804296 373.42105281631837 221.63129125740392 371.26894027868616 224.36241194806317
9948 221.06145 4.21854 10.549766323061727 10.81805789920792 10.0 5.1560986434850526E8 10.694410934199732 10.901949347886118 2861.1079018430673 1763.4363819660273 3366.587087687779 2262.603129316623
29205 221.46483 10.15289 9.949459620460827 9.949459620460827 9.429 1.9373158664062095E9 10.160287115566124 10.160287115566124 641.0165172728492 641.0165172728492 857.0003215048388 857.0003215048388
9863 221.85484 3.44109 10.331238612871577 10.523298277766425 9.941 1.7492152234903717E8 10.523755802431195 10.656343411579 900.240189151477 613.2176576496565 1691.3713902839897 1270.8361686199469
38751 221.8941 9.23103 10.124022081734777 10.124022081734777 9.532 1.2332540933450568E9 10.281805336939986 10.281805336939986 1023.2694209212417 1023.2694209212417 1195.6977383464387 1195.6977383464387
38758 221.93129 9.53817 10.841648893311884 10.841648893311884 9.308 4.5013741027696E8 10.861176325248092 10.861176325248092 768.5786433337926 768.5786433337926 800.1187078892465 800.1187078892465
38752 221.99747 9.42624 10.250691261375973 10.271332665119065 9.548 1.0028185694920768E9 10.372579093918045 10.388259211938529 1137.971567208197 1088.6548802949362 1297.830700659119 1252.4629266606153
38748 222.24738 9.50477 10.811306908937922 10.970061139122738 9.193 5.653389034887108E7 10.825568517237373 10.980005636900211 1729.6199302149755 1252.8698869755435 1735.4328668305154 1267.4536871620317
29377 222.29625 11.115231 10.892322044420622 10.953599044395759 10.37 4.0771387678687806E9 11.056008979871176 11.098958425193397 3191.3003612359807 2797.9714512188425 4422.465786846893 4012.32104174184
38717 222.3722 9.07921 10.323916513982825 10.437470126667627 9.728 1.7628286422557092E9 10.47801311643157 10.560644839757748 1266.0951856981183 990.2699877604391 1621.0830218460808 1338.494416578448
38716 222.53346 9.07941 10.062551815544127 10.062551815544127 10.089 1.0490959579524194E9 10.464917280406599 10.464917280406599 743.2850344582183 743.2850344582183 2083.883030103738 2083.883030103738
38718 222.54149 9.21153 9.877930868850685 9.96918192132754 9.116 4.5379149479816526E8 9.989754222793856 10.061908506425242 441.5566980611839 368.9714517311332 513.2872838049858 440.8207280884809
10032 222.60046 4.61536 10.590360046799338 10.872056170530996 9.382 8.848057876006321E8 10.634224871743243 10.895538606929541 593.9271254994089 393.10947727903283 669.3275547879981 442.7298649156926
38729 222.61993 9.79723 10.681516669283683 10.876245392115287 9.72 4.8642300178717524E8 10.745088690942799 10.91790495434345 671.7228225662478 485.0084134543127 732.5008281824842 541.8148971831174
38703 222.6225 8.99381 9.912549024483345 10.207116424580462 9.434 1.6684285066457536E9 10.130712400545468 10.331354326971026 904.4723650450245 508.61960328962033 1079.9331736047875 686.8525987810751
38721 222.84875 9.59245 10.752813011897723 10.949083113932813 10.44 5.945064673128373E9 10.998811314831414 11.120785255010368 1915.2941048817338 1349.1589448797758 3483.4501150961014 2692.7250331654845
10019 222.97246 3.36327 10.452069132716291 10.527303798359279 10.221 2.2835731163035526E9 10.724751353508829 10.766519443324755 1476.4347671614255 1277.5653876974782 2748.2664918684245 2509.2278413756417
42233 223.26817 31.06834 10.01215696601337 10.39678107267235 9.405 5.822764913068086E8 10.155228721482866 10.461588000772235 580.0992750782505 265.5320579019991 849.249782768324 435.7445593588932
42191 223.51558 30.84625 9.95835692807808 10.09346948820826 8.802 5.953804617417154E8 10.022707664251653 10.141527204874334 357.6694310338512 270.0923850590903 375.4195940011556 289.0039046276463
38923 224.492 11.00763 10.841764792874477 11.02188149618238 9.66 4.417853538823054E9 10.903379473048272 11.063543621773483 2642.442649002476 1833.7691371203302 2704.949961266248 1920.1058240415248
10145 224.52663 4.10101 10.484634363856697 11.148468675086095 9.614 1.220748661665588E9 10.571648007950822 11.168873995722832 2951.241648942522 1476.437265743148 2876.996724232017 1513.1556995789606
38909 225.23618 11.5174 10.83803398396874 10.889755212412918 9.95 1.087372454048211E9 10.913760220774419 10.957608373928702 1889.383253819579 1702.4610478605516 2210.0469943720614 2017.1262576554725
41743 225.51709 6.82303 10.273094222377411 10.49283049261126 9.582 2.6177934179235115E9 10.423705357338482 10.589715744598644 874.8254867905591 798.5877935412971 1087.8982046584777 954.0829235204122
39082 226.83965 9.92807 10.9079394481219 11.10206381129602 9.197 6.990390277611705E8 10.922840753670926 11.111652708063563 1925.8690380843334 1302.064805417257 1905.0851888555944 1298.8589851008232
41869 227.33958 7.07773 10.06933898883849 10.06933898883849 9.268 1.3146832934585533E9 10.191676087774924 10.191676087774924 638.2675313104717 638.2675313104717 739.4998178892691 739.4998178892691
39119 227.35878 10.28844 9.787509702063957 10.153314035539204 9.71 1.6503643799018133E9 10.167455838612065 10.358079022285915 696.5975930950012 442.0140078779468 1313.765054080246 917.202629914046
10218 227.91817 3.67617 10.532060572078496 10.598625553499193 10.227 4.640654611437286E9 10.788555102053497 10.826684052474347 1120.5873317486064 980.6538539903975 2580.4020298709943 2365.2555730684526
42015 228.00739 6.21926 10.076548638058426 10.218063290617774 9.836 1.7416167340240095E9 10.360275169791613 10.439612815344312 1156.6155529476027 914.2651767192118 1629.902815349919 1390.0306286769264
39270 228.08595 9.34993 10.137619128648533 10.176182177259356 9.94 8.992023265029649E8 10.421366566905675 10.441857528878716 1185.580864578816 1095.0328817552668 1885.158914897281 1800.8604902694851
7813 228.18166 1.46451 10.495805756290933 10.782616662603555 9.261 1.9408537753901213E8 10.531161883192148 10.801242069981942 1280.5670754028286 735.7500266473653 1289.144191009351 761.5556632554809
42025 228.78146 7.02125 10.655980984964335 10.849820470065369 9.45 1.406161002810627E9 10.703280638319345 10.880678113111145 1780.238259120871 1263.1164899189293 1796.3471244391244 1299.7204107588275
42013 229.01863 6.84763 10.591371036685908 10.666373065714831 10.22 7.82030628186131E9 10.840434011038377 10.884281279456962 942.1589736465789 816.6712429019746 1855.8174199153125 1679.2876031376559
42141 229.07976 7.16234 10.662982039900989 10.753802511583674 9.723 1.508482298316236E9 10.737719203958084 10.815386086826415 2127.342535140185 1763.2586158939694 2237.0038730406004 1894.6950340716326
41970 229.12564 6.23574 10.318328888589026 10.600102390414184 9.486 4.0755626181420736E9 10.462726381126048 10.681506418580963 1166.8918843071012 850.8388955236775 1303.8245027153112 960.7822124227743
39346 229.49467 10.89569 10.32078203556394 10.825907352098286 10.41 5.912431338516429E9 10.78918132683734 11.031759523698549 1860.4824017124213 991.5919588156661 4464.351469787349 2761.3392460058535
42167 229.7236 7.57592 10.371177203999137 10.520346922863743 8.643 4.690634009863386E7 10.382848871215026 10.528657859776684 854.6708060131158 626.0904400075453 845.2202414971382 623.3503431725861
39311 229.8861 9.96002 10.536956851671507 10.911723586596016 9.83 1.167039254893867E9 10.650557439078607 10.963317586606639 2634.267283290139 1498.2049956158426 2975.5366624508033 1777.1209389706523
39567 231.94762 9.62491 10.108844479227283 10.415826153110011 8.965 1.0879231182540507E9 10.181319255390617 10.453081251741105 1300.1770626915443 724.6984368663806 1286.1756258780358 742.4608560414127
26980 235.04369 6.07439 9.826752498611697 10.181895400146697 9.75 6.208516260368147E8 10.173853887253465 10.369480676479311 1003.083282391738 835.0169864039011 1521.6063418765564 1219.9861429514497
28365 235.34412 28.22975 10.33843055200348 10.471305731455912 10.06 3.1270603362729397E9 10.606659133845161 10.683300200262263 963.3929890568004 730.7082071456514 1602.0501153037058 1340.827355698633
42287 235.69118 24.98609 10.985890101534068 11.230977501771765 9.621 1.563716926706906E9 11.017065563816335 11.24898167933048 3125.699267432672 1921.6296350557573 3184.7496279359834 1994.530816363973
47221 237.26115 17.94044 10.23469063053301 10.36271027058917 9.255 9.522985368552786E8 10.312761645285592 10.422144205825019 843.3037137237327 643.8660432702619 904.6546080329969 709.8802652939231
42402 237.85509 25.76084 11.000802667097352 11.052792200888693 10.476 1.074294027555891E9 11.151231432510036 11.188634355327943 2629.180737530362 2350.3431326493887 4236.387751847907 3897.879276393981
25721 238.7781 9.50642 10.097693748091714 10.097693748091714 8.861 7.445604717186307E8 10.153735061024307 10.153735061024307 380.2685457206893 380.2685457206893 411.12104059623573 411.12104059623573
10731 239.7355 2.443038 10.818028385375346 10.972233890657241 10.42 4.952718161381122E9 11.026253010788588 11.127972683425202 2438.803291119682 1933.2150159742991 4513.1619630260375 3708.1333467835616
47405 239.8693 20.21755 10.329395771327652 10.48799251619308 9.889 7.667727364264926E9 10.596298564230079 10.689161395786845 968.4211976053837 677.8018309157275 1476.871486066019 1150.5283494831642
10850 331.41165 12.4226 10.310804707999841 10.310804707999841 9.463 7.881109685070502E8 10.400776055253187 10.400776055253187 556.0318642213138 556.0318642213138 696.8674891496098 696.8674891496098
10841 332.7987 11.80073 10.159964867600985 10.255230686984262 9.292 6.96143946391556E8 10.250268990500329 10.329171012820087 479.1793405298271 392.85618218352374 631.5468642562092 530.6084679866291
10885 333.05203 12.20519 10.024542103659245 10.024542103659245 9.098 1.2759370219611094E9 10.131908876720155 10.131908876720155 573.2697365473126 573.2697365473126 630.4116629286767 630.4116629286767
122005 335.19724 14.23464 9.189030701870914 9.189030701870914 9.65 2.235172864914585E8 9.892044729992033 9.892044729992033 425.51985798231686 425.51985798231686 1144.3020860616507 1144.3020860616507
10990 337.90665 13.062 10.457020196902485 10.457020196902485 9.823 6.936503463854913E8 10.583402250804554 10.583402250804554 943.2035022111032 943.2035022111032 1399.6204996222677 1399.6204996222677
10985 338.53265 12.5711 10.284774042060949 10.737611659139446 10.006 1.5100082824635026E9 10.537353343692695 10.844169534735729 2097.92625175182 1262.8157876318041 2775.920937281948 1760.9734255421072
122001 339.20773 14.38694 9.994520445625927 10.164624252306007 9.073 2.0391524056317306E8 10.067280784354745 10.215112491280887 1051.5434473308208 742.2135404689888 1108.157076280152 812.5988367286888
11019 339.54413 14.44059 9.953782727237504 9.953782727237504 8.816 8.4833039036078E8 10.030298731812385 10.030298731812385 596.9169140355481 596.9169140355481 604.6149958102724 604.6149958102724
122000 339.84109 13.88229 9.163662125644109 9.163662125644109 9.33 6.924257839426384E8 9.702116248502513 9.702116248502513 376.21743394499725 376.21743394499725 623.6939802303893 623.6939802303893
122002 340.2944 13.3399 9.415272116971206 9.415272116971206 9.339 3.6286798207598984E8 9.771686023550673 9.771686023550673 483.068506235581 483.068506235581 795.3410888749937 795.3410888749937
11055 342.6085 14.91955 10.311801104385923 10.404422258242231 8.746 1.1426475897042496E9 10.350191382207642 10.435697812248431 122.03667212591112 100.09035278573491 122.16693027178317 100.80266978562734
122004 343.26868 1.14443 9.524016108960573 9.524016108960573 9.53 2.7855885271304574E7 9.900056925755182 9.900056925755182 81.23411823703992 81.23411823703992 263.94578801480014 263.94578801480014
11086 343.85175 13.24828 10.137943459831567 10.390241405220324 9.303 2.974334871282697E8 10.223971840809178 10.440443844515968 658.2643481781491 531.5720126062064 780.7034666139068 618.4141660752764
11071 344.36124 13.00165 10.365702490296739 10.412757369606501 9.003 5.389131059400054E8 10.399842101686701 10.443512461155834 793.0845063131692 715.5204232622523 795.7000573390192 721.6831233200097
11126 345.29617 13.15904 10.579232188634627 10.680213082019312 9.596 7.015209397532881E8 10.64324016080096 10.731695026156277 1081.1009855601908 874.6539639570739 1218.9449085907854 1007.4884527260151
11231 345.78317 13.89095 9.964762049180155 10.028760743905153 9.586 9.683452365999682E8 10.187322408777057 10.22677950203648 792.4619695526989 689.2503458098131 1045.9554837177582 952.5911220140401
11223 346.5685 13.98231 10.664435863142984 10.719250482644423 9.334 7.880434769950368E9 10.755657398197677 10.80060463346315 1039.2686398743072 918.6300137776348 1070.6783991544214 952.5133842939671
11250 346.89874 15.46504 10.330975484635685 10.330975484635685 9.329 1.639236389474348E9 10.414079565419206 10.414079565419206 1020.1077012554969 1020.1077012554969 1119.239607690074 1119.239607690074
11268 347.91202 15.12825 9.777857304330796 10.705103106450148 9.55 1.289240390316401E9 10.081893018796986 10.754274406861747 2095.783140186091 652.3445675143018 2095.603157939158 774.05318012204
11340 348.31863 14.90436 9.91833822173898 9.91833822173898 9.88 3.398738185093161E9 10.340947722555715 10.340947722555715 285.0225356035302 285.0225356035302 720.7350545129624 720.7350545129624
11193 348.34067 14.28022 10.536858713999187 10.536858713999187 8.804 2.8685525134417267E9 10.581517522374696 10.581517522374696 517.0231712145293 517.0231712145293 524.6807867802745 524.6807867802745
11298 348.37665 14.06391 10.042339419499703 10.241515486560619 9.644 1.7942044014282002E9 10.273364796578516 10.401063506847272 1158.219963961572 884.0896716684449 1441.0283308366961 1159.6004161756603
11303 348.4188 13.22551 10.391033688080544 10.391033688080544 9.361 4.7394227736929315E8 10.449930631850725 10.449930631850725 599.9169334396171 599.9169334396171 684.907124616272 684.907124616272
11285 348.8201 13.53379 9.929293650598392 10.189325308418512 8.924 1.2865965191975667E9 10.038119834885492 10.252464427679874 517.6886258808893 422.9934148863512 554.3052980496236 451.3469696064581
11291 349.0669 13.84527 10.062700710989464 10.324250814877395 9.735 5.930445935758299E8 10.289590663020777 10.462777938019569 603.8623448607377 368.5032200290553 1257.6576142681497 866.759415961459
123010 349.40164 14.0012 10.020780621394351 10.020780621394351 9.78 1.5600588573825016E9 10.305023006047305 10.305023006047305 598.3094067009484 598.3094067009484 1262.172038229779 1262.172038229779
11462 349.48483 13.89781 10.715575841706638 10.913935156220685 9.789 5.3343390362681377E8 10.783811796343041 10.95837856542591 2002.302808779898 1365.2359913644045 2233.878574176377 1578.3917734093889
11349 349.6509 15.29966 10.073094511567644 10.073094511567644 9.044 1.073728002387538E9 10.158382378038418 10.158382378038418 579.7860078327714 579.7860078327714 605.8978869646442 605.8978869646442
11437 350.56406 14.08073 10.318577150715067 10.533301332031176 9.411 5.610252778587711E8 10.395565475311683 10.581859054683797 978.6019236714005 630.035091059357 1083.1737587807092 729.8822835750789
11435 350.83884 14.28457 10.856608899189052 10.950595908169781 9.404 8.515532055691522E8 10.881693385831667 10.970911223437572 2481.295476572961 2049.4277863945194 2476.873134647691 2061.6309305711593
11494 350.89728 15.19691 10.166628093358163 10.339609630201533 9.571 1.0317768437400525E9 10.31671985269794 10.445869152583823 954.0640928815229 693.9322153589709 1236.1946240817026 950.3330115715402
11509 351.02988 14.83517 10.387419688873862 10.441629005699161 8.702 1.9578667842157307E9 10.431994961208286 10.481204377095779 1027.5111563035157 914.0208139234658 1017.5884725844395 907.7084455073252
11383 351.45114 14.0548 9.859986688578894 10.212776935192789 9.187 1.1966377150609415E9 10.021903662629228 10.29215151303751 776.5154591878783 457.6553061539969 813.7376616422869 511.42298880173036
11386 351.5471 14.03003 10.463644096906798 10.616902691440515 9.256 1.9322212689825395E8 10.501204752344655 10.643630168662167 879.248762756806 644.7979096696951 926.8527676900761 692.0563809084182
123001 351.79251 15.01723 9.420925894644181 9.467649615168517 9.75 4.701074017579376E8 10.029286224452274 10.041274057155993 1250.914012213272 1132.5274777257707 1482.5010996663796 1439.535818849257
11676 351.79645 14.76289 10.309084538665774 10.473489693704328 9.541 6.106337877228899E8 10.409540262595334 10.544719773220992 1023.2065032493058 1124.4028440023937 1197.1459249178145 1238.272238093776
11685 351.95715 15.11922 11.011233487886136 11.082048239115533 9.755 8.85866857244278E8 11.046049062228354 11.111800623078848 2279.121192742669 1968.7925326841394 2339.5099744738563 2039.1197756699642
11687 351.97156 14.71099 10.527084902225482 10.995649663976302 9.318 2.4414136024623805E8 10.564778078094205 11.008834411185786 3343.1606847200333 1566.462994905722 3323.419496390913 1608.2399567334242
11571 352.39203 13.45509 10.19261995839399 10.353529504004756 9.846 1.7939735776336658E9 10.428871464413985 10.529347022934905 973.8871370693225 742.0219600215489 1460.1473354900822 1192.7460565299614
11573 352.54834 13.44898 10.302392089500204 10.398736265833463 8.679 1.0774751064567666E9 10.338156860523164 10.42761621212246 926.4254730085596 756.9294149414484 913.6983478309841 750.6535710514478
11697 352.80594 15.23415 10.089138863775919 10.089138863775919 9.135 3.4968653366019744E8 10.16047430315859 10.16047430315859 393.8777782975201 393.8777782975201 478.11963517037816 478.11963517037816
123005 353.10175 15.84787 10.206077708015789 10.26456336265939 9.86 1.490463019436917E9 10.436840269496242 10.47216475082526 1373.5865848453668 1220.0017746694266 1865.0827976750343 1723.7461886655847
123007 354.15472 14.15728 9.391424507575774 9.391505716369634 10.04 2.1929562112000003E9 10.289102315702882 10.289112594936052 516.4854146984486 516.3390366185204 1517.7800010413475 1517.7212755774126
123008 356.71609 14.4807 9.429160939669034 9.429160939669034 9.35 4.18946002222961E8 9.787287704021546 9.787287704021546 382.06196963581544 382.06196963581544 736.1218284696183 736.1218284696183
11824 359.4482 15.61368 10.14883882304505 10.238490071544387 9.517 5.59841378895187E8 10.280737659703341 10.34863649539433 1218.0698870650713 1076.922588057835 1326.9104266331638 1198.0884435325481
