# Summed baryonic mass of galaxies (no selection on mass) for Galform
#
# Galform model used is the fiducial model used in Mitchell, Lacey, Lagos, et al. (2018)
#
# Columns:
# 0 - lookback time / Gyr
# 1 - redshift
# 2 - log10(m_stars)
# 4 - log10(m_cold)
# 5 - log10(m_hot) - (this has had mreheated subtracted, unlike the raw galform output)
# 6 - log10(m_ejected) - (this is called mreheated within galform)
5.20209 0.50100 14.31328 14.17195 15.16807 14.85039
5.07655 0.48400 14.31624 14.17098 15.17223 14.84913
4.94826 0.46700 14.31924 14.16984 15.17633 14.84782
4.82495 0.45100 14.32183 14.16936 15.18019 14.84650
4.69908 0.43500 14.32455 14.16765 15.18426 14.84510
4.57058 0.41900 14.32727 14.16559 15.18820 14.84369
4.43940 0.40300 14.32986 14.16541 15.19211 14.84214
4.31391 0.38800 14.33235 14.16421 15.19603 14.84082
4.18593 0.37300 14.33480 14.16318 15.19975 14.83945
4.05541 0.35800 14.33724 14.16175 15.20381 14.83805
3.93125 0.34400 14.33956 14.16077 15.20755 14.83678
3.80476 0.33000 14.34176 14.15920 15.21166 14.83553
3.67590 0.31600 14.34399 14.15747 15.21552 14.83423
3.54462 0.30200 14.34609 14.15638 15.21908 14.83278
3.42049 0.28900 14.34799 14.15623 15.22268 14.83142
3.29417 0.27600 14.34999 14.15503 15.22660 14.83013
3.16563 0.26300 14.35199 14.15391 15.22992 14.82884
3.03480 0.25000 14.35393 14.15314 15.23300 14.82755
2.90165 0.23700 14.35584 14.15286 15.23620 14.82621
2.77663 0.22500 14.35764 14.15236 15.23918 14.82516
2.64955 0.21300 14.35945 14.15125 15.24220 14.82408
2.52036 0.20100 14.36126 14.15020 15.24543 14.82292
2.40004 0.19000 14.36294 14.15032 15.24894 14.82187
2.26669 0.17800 14.36473 14.14884 15.25305 14.82063
2.14249 0.16700 14.36634 14.14936 15.25625 14.81959
2.01639 0.15600 14.36796 14.14878 15.25925 14.81855
1.88833 0.14500 14.36956 14.14843 15.26231 14.81748
1.77020 0.13500 14.37111 14.14818 15.26497 14.81663
1.63833 0.12400 14.37276 14.14645 15.26813 14.81553
1.51666 0.11400 14.37416 14.14673 15.27100 14.81450
1.39328 0.10400 14.37569 14.14644 15.27397 14.81342
1.26813 0.09400 14.37730 14.14551 15.27644 14.81246
1.15397 0.08500 14.37859 14.14604 15.27854 14.81166
1.02540 0.07500 14.38005 14.14447 15.28094 14.81058
0.90811 0.06600 14.38133 14.14463 15.28314 14.80966
0.77601 0.05600 14.38274 14.14356 15.28539 14.80858
0.65549 0.04700 14.38404 14.14376 15.28744 14.80765
0.53339 0.03800 14.38533 14.14303 15.28948 14.80677
0.42353 0.03000 14.38647 14.14375 15.29143 14.80603
0.29840 0.02100 14.38777 14.14221 15.29385 14.80504
0.17163 0.01200 14.38906 14.14173 15.29585 14.80402
0.05754 0.00400 14.39019 14.14238 15.29785 14.80330
0.00000 0.00000 14.39077 14.14832 15.29830 14.80369
